trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,0,Tornanádaska,1:005513045_2,,2,17820,17820,17820,17820,0,0,MODIFIED,04:57:00,04:57:00,04:57:00,04:57:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,1,Komjáti,1:005513037_0,,,18120,18120,18120,18120,0,0,MODIFIED,05:02:00,05:02:00,05:02:00,05:02:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,2,Bódvaszilas,1:005513029_3,,3,18360,18420,18300,18420,-60,0,MODIFIED,05:06:00,05:07:00,05:05:00,05:07:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,3,Jósvafő-Aggtelek,1:005513011_0,,,19020,19080,19020,19080,0,0,MODIFIED,05:17:00,05:18:00,05:17:00,05:18:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,4,Perkupa,1:005512997_0,,,19260,19260,19260,19260,0,0,MODIFIED,05:21:00,05:21:00,05:21:00,05:21:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,5,Szalonna,1:005512989_0,,,19680,19740,19680,19740,0,0,MODIFIED,05:28:00,05:29:00,05:28:00,05:29:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,6,Szendrő felső,1:005512971_0,,,20160,20160,20160,20160,0,0,MODIFIED,05:36:00,05:36:00,05:36:00,05:36:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,7,Szendrő,1:005512963_2,,2,20340,20940,20340,20940,0,0,MODIFIED,05:39:00,05:49:00,05:39:00,05:49:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,8,Büdöskútpuszta,1:005541517_0,,,21300,21300,21300,21300,0,0,MODIFIED,05:55:00,05:55:00,05:55:00,05:55:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
1:32568043,35429 személyvonat,Sz 35413/35414/35416/35417/35422/35423/35424/35425/35426/35429,Miskolc-Tiszai,,1:2397,2026-06-05,9,Szendrőlád,1:005512955_0,,,21840,21840,21840,21840,0,0,MODIFIED,06:04:00,06:04:00,06:04:00,06:04:00,2026-06-05T03:47:48.694157,mav_graphql_api,1.0
