trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,0,Kőbánya-Kispest,1:005510173_5,,5,77220,77220,77220,77220,0,0,MODIFIED,21:27:00,21:27:00,21:27:00,21:27:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,1,Ferencváros,1:005510025_3,,3,77640,77700,77700,77700,60,0,MODIFIED,21:34:00,21:35:00,21:35:00,21:35:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,2,Budapest-Kelenföld,1:005501024_10,,10,78180,78300,78300,78300,120,0,MODIFIED,21:43:00,21:45:00,21:45:00,21:45:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,3,Budafok,1:005503129_1,,1,78600,78600,78600,78660,0,60,MODIFIED,21:50:00,21:50:00,21:50:00,21:51:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,4,Budatétény,1:005540543_2,,2,78780,78780,78780,78840,0,60,MODIFIED,21:53:00,21:53:00,21:53:00,21:54:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,5,Barosstelep,1:005547399_2,,2,78900,78900,78960,79020,60,120,MODIFIED,21:55:00,21:55:00,21:56:00,21:57:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,6,Érdliget,1:005505801_2,,2,79080,79080,79200,79200,120,120,MODIFIED,21:58:00,21:58:00,22:00:00,22:00:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,7,Érd felső,1:005505819_2,,2,79200,79200,79320,79380,120,180,MODIFIED,22:00:00,22:00:00,22:02:00,22:03:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,8,Tárnok,1:005503160_1,,1,79440,79500,79500,79560,60,60,MODIFIED,22:04:00,22:05:00,22:05:00,22:06:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,9,Martonvásár,1:005503178_3,,3,79800,79860,79920,79920,120,60,MODIFIED,22:10:00,22:11:00,22:12:00,22:12:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,10,Baracska,1:005503186_2,,2,79980,80040,80100,80100,120,60,MODIFIED,22:13:00,22:14:00,22:15:00,22:15:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,11,Kápolnásnyék,1:005503202_2,,2,80280,80340,80340,80400,60,60,MODIFIED,22:18:00,22:19:00,22:19:00,22:20:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,12,Velence,1:005503210_2,,2,80460,80460,80520,80520,60,60,MODIFIED,22:21:00,22:21:00,22:22:00,22:22:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,13,Gárdony,1:005503236_3,,3,80640,80700,80700,80760,60,60,MODIFIED,22:24:00,22:25:00,22:25:00,22:26:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,14,Agárd,1:005503244_2,,2,80760,80820,80880,80880,120,60,MODIFIED,22:26:00,22:27:00,22:28:00,22:28:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,15,Székesfehérvár,1:005503269_4,,4,81540,81540,81360,81360,-180,-180,MODIFIED,22:39:00,22:39:00,22:36:00,22:36:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
1:31297024,3518 személyvonat,G43,Székesfehérvár,,1:2482,2026-05-27,0,Kőbánya-Kispest,1:005510173_8,,8,66420,66420,66540,66540,120,120,MODIFIED,18:27:00,18:27:00,18:29:00,18:29:00,2026-05-28T00:08:14.906495,mav_graphql_api,1.0
