trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,0,Kőbánya-Kispest,1:005510173_8,,8,23220,23220,23220,23220,0,0,MODIFIED,06:27:00,06:27:00,06:27:00,06:27:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,1,Ferencváros,1:005510025_3,,3,23640,23700,23580,23700,-60,0,MODIFIED,06:34:00,06:35:00,06:33:00,06:35:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,2,Budapest-Kelenföld,1:005501024_10,,10,24120,24300,24120,24300,0,0,MODIFIED,06:42:00,06:45:00,06:42:00,06:45:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,3,Budafok,1:005503129_1,,1,24600,24600,24540,24600,-60,0,MODIFIED,06:50:00,06:50:00,06:49:00,06:50:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,4,Budatétény,1:005540543_2,,2,24780,24780,24780,24840,0,60,MODIFIED,06:53:00,06:53:00,06:53:00,06:54:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,5,Barosstelep,1:005547399_2,,2,24900,24900,24900,24960,0,60,MODIFIED,06:55:00,06:55:00,06:55:00,06:56:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,6,Érdliget,1:005505801_2,,2,25080,25080,25080,25140,0,60,MODIFIED,06:58:00,06:58:00,06:58:00,06:59:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,7,Érd felső,1:005505819_2,,2,25200,25200,25260,25260,60,60,MODIFIED,07:00:00,07:00:00,07:01:00,07:01:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,8,Tárnok,1:005503160_1,,1,25440,25500,25440,25680,0,180,MODIFIED,07:04:00,07:05:00,07:04:00,07:08:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,9,Martonvásár,1:005503178_3,,3,25800,25860,25980,26040,180,180,MODIFIED,07:10:00,07:11:00,07:13:00,07:14:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,10,Baracska,1:005503186_2,,2,25980,26040,26160,26220,180,180,MODIFIED,07:13:00,07:14:00,07:16:00,07:17:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,11,Kápolnásnyék,1:005503202_2,,2,26280,26340,26460,26460,180,120,MODIFIED,07:18:00,07:19:00,07:21:00,07:21:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,12,Velence,1:005503210_2,,2,26460,26460,26580,26640,120,180,MODIFIED,07:21:00,07:21:00,07:23:00,07:24:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,13,Velencefürdő,1:005503228_2,,2,26580,26580,26700,26700,120,120,MODIFIED,07:23:00,07:23:00,07:25:00,07:25:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,14,Gárdony,1:005503236_3,,3,26700,26760,26820,26820,120,60,MODIFIED,07:25:00,07:26:00,07:27:00,07:27:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,15,Agárd,1:005503244_2,,2,26820,26880,26940,26940,120,60,MODIFIED,07:27:00,07:28:00,07:29:00,07:29:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,16,Székesfehérvár,1:005503269_2,,2,27660,27660,28380,28380,720,720,MODIFIED,07:41:00,07:41:00,07:53:00,07:53:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,0,Kőbánya-Kispest,1:005510173_8,,8,26820,26820,26880,26880,60,60,MODIFIED,07:27:00,07:27:00,07:28:00,07:28:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,1,Ferencváros,1:005510025_3,,3,27240,27300,27420,27480,180,180,MODIFIED,07:34:00,07:35:00,07:37:00,07:38:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,2,Budapest-Kelenföld,1:005501024_10,,10,27720,27900,27960,28080,240,180,MODIFIED,07:42:00,07:45:00,07:46:00,07:48:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,3,Budafok,1:005503129_1,,1,28200,28200,28320,28380,120,180,MODIFIED,07:50:00,07:50:00,07:52:00,07:53:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,4,Budatétény,1:005540543_2,,2,28380,28380,28620,28620,240,240,MODIFIED,07:53:00,07:53:00,07:57:00,07:57:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,5,Barosstelep,1:005547399_2,,2,28500,28500,28740,28740,240,240,MODIFIED,07:55:00,07:55:00,07:59:00,07:59:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,6,Érdliget,1:005505801_2,,2,28680,28680,28920,28920,240,240,MODIFIED,07:58:00,07:58:00,08:02:00,08:02:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,7,Érd felső,1:005505819_2,,2,28800,28800,29040,29040,240,240,MODIFIED,08:00:00,08:00:00,08:04:00,08:04:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,8,Tárnok,1:005503160_1,,1,29040,29100,29220,29280,180,180,MODIFIED,08:04:00,08:05:00,08:07:00,08:08:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,9,Martonvásár,1:005503178_3,,3,29400,29460,29580,29640,180,180,MODIFIED,08:10:00,08:11:00,08:13:00,08:14:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,10,Baracska,1:005503186_2,,2,29580,29640,29760,29820,180,180,MODIFIED,08:13:00,08:14:00,08:16:00,08:17:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,11,Kápolnásnyék,1:005503202_2,,2,29880,29940,30060,30060,180,120,MODIFIED,08:18:00,08:19:00,08:21:00,08:21:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,12,Velence,1:005503210_2,,2,30060,30060,30180,30240,120,180,MODIFIED,08:21:00,08:21:00,08:23:00,08:24:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,13,Gárdony,1:005503236_3,,3,30240,30300,30360,30420,120,120,MODIFIED,08:24:00,08:25:00,08:26:00,08:27:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,14,Agárd,1:005503244_2,,2,30360,30420,30480,30540,120,120,MODIFIED,08:26:00,08:27:00,08:28:00,08:29:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519478,3522 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,15,Székesfehérvár,1:005503269_2,,2,31140,31140,31200,31200,60,60,MODIFIED,08:39:00,08:39:00,08:40:00,08:40:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519479,3532 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,0,Kőbánya-Kispest,1:005510173_8,,8,30420,30420,30420,30420,0,0,MODIFIED,08:27:00,08:27:00,08:27:00,08:27:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
1:28519479,3532 személyvonat,G43,Székesfehérvár,,1:2526,2026-03-22,1,Ferencváros,1:005510025_3,,3,30840,30900,30840,30900,0,0,MODIFIED,08:34:00,08:35:00,08:34:00,08:35:00,2026-03-23T00:08:58.956105,mav_graphql_api,1.0
