trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,0,Budapest-Nyugati,1:005510033_9,,9,81600,81600,81600,81600,0,0,MODIFIED,22:40:00,22:40:00,22:40:00,22:40:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,1,Zugló,1:005510090_2,,2,81900,81960,81900,81960,0,0,MODIFIED,22:45:00,22:46:00,22:45:00,22:46:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,2,Kőbánya alsó,1:005510157_2,,2,82260,82320,82260,82320,0,0,MODIFIED,22:51:00,22:52:00,22:51:00,22:52:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,3,Kőbánya-Kispest,1:005510173_4,,4,82560,82620,82560,82620,0,0,MODIFIED,22:56:00,22:57:00,22:56:00,22:57:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,4,Pestszentlőrinc,1:005510181_1,,1,82800,82860,82860,82860,60,0,MODIFIED,23:00:00,23:01:00,23:01:00,23:01:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,5,Szemeretelep,1:005513003_2,,2,82980,82980,83040,83040,60,60,MODIFIED,23:03:00,23:03:00,23:04:00,23:04:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,6,Ferihegy,1:005513615_2,,2,83100,83160,83100,83160,0,0,MODIFIED,23:05:00,23:06:00,23:05:00,23:06:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,7,Vecsés,1:005513623_3,,3,83340,83400,83400,83400,60,0,MODIFIED,23:09:00,23:10:00,23:10:00,23:10:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,8,Vecsés-Kertekalja,1:005513631_2,,2,83520,83580,83520,83580,0,0,MODIFIED,23:12:00,23:13:00,23:12:00,23:13:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,9,Üllő,1:005513649_1,,1,83820,83880,83820,83880,0,0,MODIFIED,23:17:00,23:18:00,23:17:00,23:18:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,10,Hosszúberek-Péteri,1:005541269_2,,2,84060,84060,84060,84120,0,60,MODIFIED,23:21:00,23:21:00,23:21:00,23:22:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,11,Monor,1:005513664_4,,4,84360,84420,84360,84420,0,0,MODIFIED,23:26:00,23:27:00,23:26:00,23:27:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,12,Monorierdő,1:005541277_2,,2,84720,84780,84720,84780,0,0,MODIFIED,23:32:00,23:33:00,23:32:00,23:33:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,13,Pilis,1:005513680_3,,3,84960,85020,84960,85080,0,60,MODIFIED,23:36:00,23:37:00,23:36:00,23:38:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,14,Albertirsa,1:005513698_4,,4,85380,85440,85380,85440,0,0,MODIFIED,23:43:00,23:44:00,23:43:00,23:44:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,15,Ceglédbercel,1:005541384_2,,2,85680,85740,85680,85740,0,0,MODIFIED,23:48:00,23:49:00,23:48:00,23:49:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,16,Ceglédbercel-Cserő,1:005513714_2,,2,85860,85920,85860,85920,0,0,MODIFIED,23:51:00,23:52:00,23:51:00,23:52:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,17,Budai út,1:005541418_2,,2,86100,86160,86100,86160,0,0,MODIFIED,23:55:00,23:56:00,23:55:00,23:56:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,18,Cegléd,1:005513722_5,,5,86520,86580,86460,86640,-60,60,MODIFIED,00:02:00,00:03:00,00:01:00,00:04:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,19,Abony,1:005513730_3,,3,87180,87240,87180,87240,0,0,MODIFIED,00:13:00,00:14:00,00:13:00,00:14:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2563,2026-04-02,20,Szolnok,1:005513748_3,,3,87900,87900,87960,87960,60,60,MODIFIED,00:25:00,00:25:00,00:26:00,00:26:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,0,Budapest-Nyugati,1:005510033_17,,17,85200,85200,85260,85260,60,60,MODIFIED,23:40:00,23:40:00,23:41:00,23:41:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,1,Zugló,1:005510090_2,,2,85500,85560,85560,85620,60,60,MODIFIED,23:45:00,23:46:00,23:46:00,23:47:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,2,Kőbánya alsó,1:005510157_2,,2,85860,85920,85920,85980,60,60,MODIFIED,23:51:00,23:52:00,23:52:00,23:53:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,3,Kőbánya-Kispest,1:005510173_4,,4,86160,86220,86220,86220,60,0,MODIFIED,23:56:00,23:57:00,23:57:00,23:57:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,4,Pestszentlőrinc,1:005510181_1,,1,86400,86460,86460,86520,60,60,MODIFIED,00:00:00,00:01:00,00:01:00,00:02:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,5,Szemeretelep,1:005513003_2,,2,86580,86580,86640,86700,60,120,MODIFIED,00:03:00,00:03:00,00:04:00,00:05:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,6,Ferihegy,1:005513615_2,,2,86700,86760,86760,86820,60,60,MODIFIED,00:05:00,00:06:00,00:06:00,00:07:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,7,Vecsés,1:005513623_3,,3,86940,87000,87000,87060,60,60,MODIFIED,00:09:00,00:10:00,00:10:00,00:11:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,8,Vecsés-Kertekalja,1:005513631_2,,2,87120,87180,87120,87180,0,0,MODIFIED,00:12:00,00:13:00,00:12:00,00:13:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,9,Üllő,1:005513649_1,,1,87420,87480,87420,87480,0,0,MODIFIED,00:17:00,00:18:00,00:17:00,00:18:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,10,Hosszúberek-Péteri,1:005541269_2,,2,87660,87660,87660,87660,0,0,MODIFIED,00:21:00,00:21:00,00:21:00,00:21:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,11,Monor,1:005513664_4,,4,87960,88020,87960,88020,0,0,MODIFIED,00:26:00,00:27:00,00:26:00,00:27:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,12,Monorierdő,1:005541277_2,,2,88320,88380,88320,88380,0,0,MODIFIED,00:32:00,00:33:00,00:32:00,00:33:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,13,Pilis,1:005513680_3,,3,88560,88620,88560,88620,0,0,MODIFIED,00:36:00,00:37:00,00:36:00,00:37:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,14,Albertirsa,1:005513698_4,,4,88980,89040,88980,89040,0,0,MODIFIED,00:43:00,00:44:00,00:43:00,00:44:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,15,Ceglédbercel,1:005541384_2,,2,89280,89340,89280,89340,0,0,MODIFIED,00:48:00,00:49:00,00:48:00,00:49:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,16,Ceglédbercel-Cserő,1:005513714_2,,2,89460,89520,89460,89520,0,0,MODIFIED,00:51:00,00:52:00,00:51:00,00:52:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,17,Budai út,1:005541418_2,,2,89700,89760,89700,89760,0,0,MODIFIED,00:55:00,00:56:00,00:55:00,00:56:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,18,Cegléd,1:005513722_5,,5,90120,90180,90000,90180,-120,0,MODIFIED,01:02:00,01:03:00,01:00:00,01:03:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,19,Abony,1:005513730_3,,3,90780,90840,90720,90840,-60,0,MODIFIED,01:13:00,01:14:00,01:12:00,01:14:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2563,2026-04-02,20,Szolnok,1:005513748_13,,13,91500,91500,91800,91800,300,300,MODIFIED,01:25:00,01:25:00,01:30:00,01:30:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,1,Abony,1:005513730_2,,2,12000,12060,12000,12060,0,0,MODIFIED,03:20:00,03:21:00,03:20:00,03:21:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,2,Cegléd,1:005513722_6,,6,12660,12780,12660,12780,0,0,MODIFIED,03:31:00,03:33:00,03:31:00,03:33:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,3,Budai út,1:005541418_1,,1,13080,13140,13080,13140,0,0,MODIFIED,03:38:00,03:39:00,03:38:00,03:39:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,4,Ceglédbercel-Cserő,1:005513714_1,,1,13320,13380,13320,13380,0,0,MODIFIED,03:42:00,03:43:00,03:42:00,03:43:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,5,Ceglédbercel,1:005541384_1,,1,13500,13560,13500,13560,0,0,MODIFIED,03:45:00,03:46:00,03:45:00,03:46:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,6,Albertirsa,1:005513698_3,,3,13740,13800,13740,13800,0,0,MODIFIED,03:49:00,03:50:00,03:49:00,03:50:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,7,Pilis,1:005513680_2,,2,14100,14160,14100,14160,0,0,MODIFIED,03:55:00,03:56:00,03:55:00,03:56:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,8,Monorierdő,1:005541277_1,,1,14340,14400,14340,14400,0,0,MODIFIED,03:59:00,04:00:00,03:59:00,04:00:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
1:29718745,2619 személyvonat,S50,Budapest-Nyugati,,1:2563,2026-04-02,9,Monor,1:005513664_3,,3,14700,14760,14700,14760,0,0,MODIFIED,04:05:00,04:06:00,04:05:00,04:06:00,2026-04-03T00:06:16.913641,mav_graphql_api,1.0
