trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,0,Székesfehérvár,1:005503269_2,,2,58680,58680,58800,58800,120,120,MODIFIED,16:18:00,16:18:00,16:20:00,16:20:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,1,Agárd,1:005503244_1,,1,59220,59220,59280,59280,60,60,MODIFIED,16:27:00,16:27:00,16:28:00,16:28:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,2,Gárdony,1:005503236_2,,2,59340,59400,59400,59460,60,60,MODIFIED,16:29:00,16:30:00,16:30:00,16:31:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,3,Velence,1:005503210_1,,1,59580,59580,59580,59640,0,60,MODIFIED,16:33:00,16:33:00,16:33:00,16:34:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,4,Kápolnásnyék,1:005503202_3,,3,59700,59760,59820,59820,120,60,MODIFIED,16:35:00,16:36:00,16:37:00,16:37:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,5,Baracska,1:005503186_1,,1,60000,60060,60060,60060,60,0,MODIFIED,16:40:00,16:41:00,16:41:00,16:41:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,6,Martonvásár,1:005503178_2,,2,60180,60240,60240,60240,60,0,MODIFIED,16:43:00,16:44:00,16:44:00,16:44:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,7,Tárnok,1:005503160_1,,1,60540,60600,60540,60600,0,0,MODIFIED,16:49:00,16:50:00,16:49:00,16:50:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,8,Érd felső,1:005505819_1,,1,60840,60840,60780,60840,-60,0,MODIFIED,16:54:00,16:54:00,16:53:00,16:54:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,9,Érdliget,1:005505801_1,,1,60900,60900,60900,60960,0,60,MODIFIED,16:55:00,16:55:00,16:55:00,16:56:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,10,Barosstelep,1:005547399_1,,1,61140,61140,61080,61140,-60,0,MODIFIED,16:59:00,16:59:00,16:58:00,16:59:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,11,Budatétény,1:005540543_1,,1,61260,61260,61260,61260,0,0,MODIFIED,17:01:00,17:01:00,17:01:00,17:01:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,12,Budafok,1:005503129_2,,2,61440,61440,61440,61440,0,0,MODIFIED,17:04:00,17:04:00,17:04:00,17:04:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,13,Budapest-Kelenföld,1:005501024_7,,7,61920,62100,61680,62100,-240,0,MODIFIED,17:12:00,17:15:00,17:08:00,17:15:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,14,Ferencváros,1:005510025_4,,4,62520,62580,62580,62640,60,60,MODIFIED,17:22:00,17:23:00,17:23:00,17:24:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31287837,3533 személyvonat,G43,Kőbánya-Kispest,,1:2500,2026-04-26,15,Kőbánya-Kispest,1:005510173_8,,8,63060,63060,63120,63120,60,60,MODIFIED,17:31:00,17:31:00,17:32:00,17:32:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2500,2026-04-26,0,Kőbánya-Kispest,1:005510173_8,,8,77220,77220,77340,77340,120,120,MODIFIED,21:27:00,21:27:00,21:29:00,21:29:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
1:31292312,3548 személyvonat,G43,Székesfehérvár,,1:2500,2026-04-26,1,Ferencváros,1:005510025_3,,3,77640,77700,77940,78120,300,420,MODIFIED,21:34:00,21:35:00,21:39:00,21:42:00,2026-04-27T00:00:07.297047,mav_graphql_api,1.0
