trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,0,Kőbánya-Kispest,1:005510173_8,,8,23220,23220,23220,23220,0,0,MODIFIED,06:27:00,06:27:00,06:27:00,06:27:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,1,Ferencváros,1:005510025_3,,3,23640,23700,23700,23700,60,0,MODIFIED,06:34:00,06:35:00,06:35:00,06:35:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,2,Budapest-Kelenföld,1:005501024_10,,10,24120,24300,24180,24300,60,0,MODIFIED,06:42:00,06:45:00,06:43:00,06:45:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,3,Budafok,1:005503129_1,,1,24600,24600,24540,24600,-60,0,MODIFIED,06:50:00,06:50:00,06:49:00,06:50:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,4,Budatétény,1:005540543_2,,2,24780,24780,24780,24780,0,0,MODIFIED,06:53:00,06:53:00,06:53:00,06:53:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,5,Barosstelep,1:005547399_2,,2,24900,24900,24900,24900,0,0,MODIFIED,06:55:00,06:55:00,06:55:00,06:55:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,6,Érdliget,1:005505801_2,,2,25080,25080,25080,25140,0,60,MODIFIED,06:58:00,06:58:00,06:58:00,06:59:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,7,Érd felső,1:005505819_2,,2,25200,25200,25200,25200,0,0,MODIFIED,07:00:00,07:00:00,07:00:00,07:00:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,8,Tárnok,1:005503160_1,,1,25440,25500,25440,25500,0,0,MODIFIED,07:04:00,07:05:00,07:04:00,07:05:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
1:28519477,3512 személyvonat,G43,Székesfehérvár,,1:2525,2026-03-21,9,Martonvásár,1:005503178_3,,3,25800,25860,25800,25860,0,0,MODIFIED,07:10:00,07:11:00,07:10:00,07:11:00,2026-03-22T00:17:11.002479,mav_graphql_api,1.0
