trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version,stop_lat,stop_lon,weather_temp,weather_feels_like,weather_temp_min,weather_temp_max,weather_pressure,weather_humidity,weather_wind_speed,weather_precipitation
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,14,Balatonudvari,1:005504440_0,,,52860,52920,52860,52920,0,0,SCHEDULED,14:41:00,14:42:00,14:41:00,14:42:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.904722,17.808056,0.53,-0.89,0.53,0.53,1013,90,1.34,0.0
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,15,Örvényes,1:005504432_0,,,53040,53100,53040,53100,0,0,SCHEDULED,14:44:00,14:45:00,14:44:00,14:45:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.9125,17.818056,0.5,-0.92,0.5,0.5,1013,90,1.34,0.0
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,16,Aszófő,1:005504424_0,,,53220,53280,53220,53280,0,0,SCHEDULED,14:47:00,14:48:00,14:47:00,14:48:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.925556,17.8325,0.48,-0.95,0.48,0.48,1013,90,1.34,0.0
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,17,Balatonfüred,1:005504416_0,,,53700,54480,53700,54480,0,0,SCHEDULED,14:55:00,15:08:00,14:55:00,15:08:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.955833,17.883056,0.38,-1.06,0.38,0.38,1013,90,1.34,0.0
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,18,Balatonalmádi,1:005504366_0,,,55200,55260,55200,55260,0,0,SCHEDULED,15:20:00,15:21:00,15:20:00,15:21:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.028333,18.015,0.5,-2.43,0.5,0.5,1013,100,2.5,0.0
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,19,Székesfehérvár,1:005503269_0,,,57960,58020,57960,58020,0,0,SCHEDULED,16:06:00,16:07:00,16:06:00,16:07:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.183611,18.424722,0.27,-2.51,0.27,0.27,1013,96,2.32,0.1
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,20,Budapest-Kelenföld,1:005501024_0,,,60360,60420,60360,60420,0,0,SCHEDULED,16:46:00,16:47:00,16:46:00,16:47:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.464444,19.02,0.87,0.87,0.4,2.08,1013,91,1.03,0.0
1:28897679,19795 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,21,Budapest-Déli,1:005501016_0,,,60840,60840,60840,60840,0,0,SCHEDULED,16:54:00,16:54:00,16:54:00,16:54:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.498889,19.025,0.84,0.84,0.29,1.98,1013,92,1.03,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,0,Budapest-Déli,1:005501016_0,,,61500,61500,61500,61500,0,0,SCHEDULED,17:05:00,17:05:00,17:05:00,17:05:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.498889,19.025,0.84,0.84,0.29,1.98,1013,92,1.03,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,1,Budapest-Kelenföld,1:005501024_0,,,61860,61920,61860,61920,0,0,SCHEDULED,17:11:00,17:12:00,17:11:00,17:12:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.464444,19.02,0.87,0.87,0.4,2.08,1013,91,1.03,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,2,Székesfehérvár,1:005503269_0,,,64200,64260,64200,64260,0,0,SCHEDULED,17:50:00,17:51:00,17:50:00,17:51:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.183611,18.424722,0.27,-2.51,0.27,0.27,1013,96,2.32,0.1
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,3,Balatonalmádi,1:005504366_0,,,66960,67020,66960,67020,0,0,SCHEDULED,18:36:00,18:37:00,18:36:00,18:37:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.028333,18.015,0.5,-2.43,0.5,0.5,1013,100,2.5,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,4,Balatonfüred,1:005504416_0,,,67860,68520,67860,68520,0,0,SCHEDULED,18:51:00,19:02:00,18:51:00,19:02:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.955833,17.883056,0.38,-1.06,0.38,0.38,1013,90,1.34,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,5,Aszófő,1:005504424_0,,,68820,68880,68820,68880,0,0,SCHEDULED,19:07:00,19:08:00,19:07:00,19:08:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.925556,17.8325,0.48,-0.95,0.48,0.48,1013,90,1.34,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,6,Örvényes,1:005504432_0,,,69000,69060,69000,69060,0,0,SCHEDULED,19:10:00,19:11:00,19:10:00,19:11:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.9125,17.818056,0.5,-0.92,0.5,0.5,1013,90,1.34,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,7,Balatonudvari,1:005504440_0,,,69180,69240,69180,69240,0,0,SCHEDULED,19:13:00,19:14:00,19:13:00,19:14:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.904722,17.808056,0.53,-0.89,0.53,0.53,1013,90,1.34,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,8,Fövenyes,1:005504457_0,,,69360,69420,69360,69420,0,0,SCHEDULED,19:16:00,19:17:00,19:16:00,19:17:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.893611,17.789444,0.55,-0.87,0.55,0.55,1013,90,1.34,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,9,Balatonakali-Dörgicse,1:005504465_0,,,69660,69720,69660,69720,0,0,SCHEDULED,19:21:00,19:22:00,19:21:00,19:22:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.88,17.747778,0.54,-2.65,0.54,0.54,1013,90,2.78,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,10,Zánka-Erzsébettábor,1:005504309_0,,,69900,69960,69900,69960,0,0,SCHEDULED,19:25:00,19:26:00,19:25:00,19:26:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.8775,17.709167,0.46,-2.8,0.46,0.46,1013,90,2.84,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,11,Zánka-Köveskál,1:005504473_0,,,70260,70440,70260,70440,0,0,SCHEDULED,19:31:00,19:34:00,19:31:00,19:34:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.872778,17.687778,0.53,-2.7,0.53,0.53,1013,90,2.82,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,12,Balatonszepezd,1:005504481_0,,,70620,70680,70620,70680,0,0,SCHEDULED,19:37:00,19:38:00,19:37:00,19:38:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.851111,17.663056,0.53,-2.83,0.53,0.53,1013,90,2.96,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,13,Révfülöp,1:005504507_0,,,70920,70980,70920,70980,0,0,SCHEDULED,19:42:00,19:43:00,19:42:00,19:43:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.829167,17.632222,0.51,-2.84,0.51,0.51,1013,94,2.94,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,14,Balatonrendes,1:005504515_0,,,71280,71340,71280,71340,0,0,SCHEDULED,19:48:00,19:49:00,19:48:00,19:49:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.824722,17.582778,0.51,-2.83,0.51,0.51,1013,93,2.93,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,15,Ábrahámhegy,1:005504523_0,,,71460,71520,71460,71520,0,0,SCHEDULED,19:51:00,19:52:00,19:51:00,19:52:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.815,17.572222,0.48,-2.86,0.48,0.48,1013,93,2.93,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,16,Badacsonytomaj,1:005504549_0,,,71880,72060,71880,72060,0,0,SCHEDULED,19:58:00,20:01:00,19:58:00,20:01:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.804722,17.518056,0.69,-2.53,0.69,0.69,1013,93,2.84,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,17,Badacsony,1:005504556_0,,,72240,72300,72240,72300,0,0,SCHEDULED,20:04:00,20:05:00,20:04:00,20:05:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.788611,17.506389,1.11,-2.05,1.11,1.11,1013,94,2.86,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,18,Badacsonylábdihegy,1:005504564_0,,,72480,72540,72480,72540,0,0,SCHEDULED,20:08:00,20:09:00,20:08:00,20:09:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.793889,17.470833,1.08,-2.08,1.08,1.08,1013,94,2.86,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,19,Badacsonytördemic-Szigliget,1:005504572_0,,,72660,72720,72660,72720,0,0,SCHEDULED,20:11:00,20:12:00,20:11:00,20:12:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.809722,17.469167,1.03,-2.02,1.03,1.03,1013,94,2.73,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,20,Nemesgulács-Kisapáti,1:005504580_0,,,72900,72960,72900,72960,0,0,SCHEDULED,20:15:00,20:16:00,20:15:00,20:16:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.836944,17.476389,1.07,-1.82,1.07,1.07,1013,94,2.57,0.0
1:28897839,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2006,2026-02-01,21,Tapolca,1:005504598_0,,,73440,73440,73440,73440,0,0,SCHEDULED,20:24:00,20:24:00,20:24:00,20:24:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.877778,17.428611,0.99,-1.28,0.99,0.99,1013,96,1.98,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,0,Tapolca,1:005504598_0,,,41880,41880,41880,41880,0,0,SCHEDULED,11:38:00,11:38:00,11:38:00,11:38:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.877778,17.428611,0.99,-1.28,0.99,0.99,1013,96,1.98,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,1,Nemesgulács-Kisapáti,1:005504580_0,,,42240,42300,42240,42300,0,0,SCHEDULED,11:44:00,11:45:00,11:44:00,11:45:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.836944,17.476389,1.07,-1.82,1.07,1.07,1013,94,2.57,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,2,Badacsonytördemic-Szigliget,1:005504572_0,,,42480,42540,42480,42540,0,0,SCHEDULED,11:48:00,11:49:00,11:48:00,11:49:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.809722,17.469167,1.03,-2.02,1.03,1.03,1013,94,2.73,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,3,Badacsonylábdihegy,1:005504564_0,,,42660,42720,42660,42720,0,0,SCHEDULED,11:51:00,11:52:00,11:51:00,11:52:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.793889,17.470833,1.08,-2.08,1.08,1.08,1013,94,2.86,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,4,Badacsony,1:005504556_0,,,42960,43020,42960,43020,0,0,SCHEDULED,11:56:00,11:57:00,11:56:00,11:57:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.788611,17.506389,1.11,-2.05,1.11,1.11,1013,94,2.86,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,5,Badacsonytomaj,1:005504549_0,,,43200,43260,43200,43260,0,0,SCHEDULED,12:00:00,12:01:00,12:00:00,12:01:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.804722,17.518056,0.69,-2.53,0.69,0.69,1013,93,2.84,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,6,Ábrahámhegy,1:005504523_0,,,43560,43620,43560,43620,0,0,SCHEDULED,12:06:00,12:07:00,12:06:00,12:07:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.815,17.572222,0.48,-2.86,0.48,0.48,1013,93,2.93,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,7,Balatonrendes,1:005504515_0,,,43740,43800,43740,43800,0,0,SCHEDULED,12:09:00,12:10:00,12:09:00,12:10:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.824722,17.582778,0.51,-2.83,0.51,0.51,1013,93,2.93,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,8,Révfülöp,1:005504507_0,,,44100,44160,44100,44160,0,0,SCHEDULED,12:15:00,12:16:00,12:15:00,12:16:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.829167,17.632222,0.51,-2.84,0.51,0.51,1013,94,2.94,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,9,Balatonszepezd,1:005504481_0,,,44400,44460,44400,44460,0,0,SCHEDULED,12:20:00,12:21:00,12:20:00,12:21:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.851111,17.663056,0.53,-2.83,0.53,0.53,1013,90,2.96,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,10,Zánka-Köveskál,1:005504473_0,,,44700,44760,44700,44760,0,0,SCHEDULED,12:25:00,12:26:00,12:25:00,12:26:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.872778,17.687778,0.53,-2.7,0.53,0.53,1013,90,2.82,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,11,Zánka-Erzsébettábor,1:005504309_0,,,44880,44940,44880,44940,0,0,SCHEDULED,12:28:00,12:29:00,12:28:00,12:29:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.8775,17.709167,0.46,-2.8,0.46,0.46,1013,90,2.84,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,12,Balatonakali-Dörgicse,1:005504465_0,,,45180,45240,45180,45240,0,0,SCHEDULED,12:33:00,12:34:00,12:33:00,12:34:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.88,17.747778,0.54,-2.65,0.54,0.54,1013,90,2.78,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,13,Fövenyes,1:005504457_0,,,45480,45540,45480,45540,0,0,SCHEDULED,12:38:00,12:39:00,12:38:00,12:39:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.893611,17.789444,0.55,-0.87,0.55,0.55,1013,90,1.34,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,14,Balatonudvari,1:005504440_0,,,45660,45720,45660,45720,0,0,SCHEDULED,12:41:00,12:42:00,12:41:00,12:42:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.904722,17.808056,0.53,-0.89,0.53,0.53,1013,90,1.34,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,15,Örvényes,1:005504432_0,,,45840,45900,45840,45900,0,0,SCHEDULED,12:44:00,12:45:00,12:44:00,12:45:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.9125,17.818056,0.5,-0.92,0.5,0.5,1013,90,1.34,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,16,Aszófő,1:005504424_0,,,46020,46080,46020,46080,0,0,SCHEDULED,12:47:00,12:48:00,12:47:00,12:48:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.925556,17.8325,0.48,-0.95,0.48,0.48,1013,90,1.34,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,17,Balatonfüred,1:005504416_0,,,46500,47280,46500,47280,0,0,SCHEDULED,12:55:00,13:08:00,12:55:00,13:08:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.955833,17.883056,0.38,-1.06,0.38,0.38,1013,90,1.34,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,18,Balatonalmádi,1:005504366_0,,,48000,48060,48000,48060,0,0,SCHEDULED,13:20:00,13:21:00,13:20:00,13:21:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.028333,18.015,0.5,-2.43,0.5,0.5,1013,100,2.5,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,19,Székesfehérvár,1:005503269_0,,,50760,50820,50760,50820,0,0,SCHEDULED,14:06:00,14:07:00,14:06:00,14:07:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.183611,18.424722,0.27,-2.51,0.27,0.27,1013,96,2.32,0.1
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,20,Budapest-Kelenföld,1:005501024_0,,,53160,53220,53160,53220,0,0,SCHEDULED,14:46:00,14:47:00,14:46:00,14:47:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.464444,19.02,0.87,0.87,0.4,2.08,1013,91,1.03,0.0
1:28897840,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2003,2026-02-01,21,Budapest-Déli,1:005501016_0,,,53640,53640,53640,53640,0,0,SCHEDULED,14:54:00,14:54:00,14:54:00,14:54:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.498889,19.025,0.84,0.84,0.29,1.98,1013,92,1.03,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,0,Budapest-Déli,1:005501016_0,,,75900,75900,75900,75900,0,0,SCHEDULED,21:05:00,21:05:00,21:05:00,21:05:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.498889,19.025,0.84,0.84,0.29,1.98,1013,92,1.03,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,1,Budapest-Kelenföld,1:005501024_0,,,76260,76320,76260,76320,0,0,SCHEDULED,21:11:00,21:12:00,21:11:00,21:12:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.464444,19.02,0.87,0.87,0.4,2.08,1013,91,1.03,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,2,Székesfehérvár,1:005503269_0,,,78600,78660,78600,78660,0,0,SCHEDULED,21:50:00,21:51:00,21:50:00,21:51:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.183611,18.424722,0.27,-2.51,0.27,0.27,1013,96,2.32,0.1
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,3,Balatonalmádi,1:005504366_0,,,81600,81660,81600,81660,0,0,SCHEDULED,22:40:00,22:41:00,22:40:00,22:41:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,47.028333,18.015,0.5,-2.43,0.5,0.5,1013,100,2.5,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,4,Balatonfüred,1:005504416_0,,,82500,83160,82500,83160,0,0,SCHEDULED,22:55:00,23:06:00,22:55:00,23:06:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.955833,17.883056,0.38,-1.06,0.38,0.38,1013,90,1.34,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,5,Aszófő,1:005504424_0,,,83460,83520,83460,83520,0,0,SCHEDULED,23:11:00,23:12:00,23:11:00,23:12:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.925556,17.8325,0.48,-0.95,0.48,0.48,1013,90,1.34,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,6,Örvényes,1:005504432_0,,,83640,83700,83640,83700,0,0,SCHEDULED,23:14:00,23:15:00,23:14:00,23:15:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.9125,17.818056,0.5,-0.92,0.5,0.5,1013,90,1.34,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,7,Balatonudvari,1:005504440_0,,,83820,83880,83820,83880,0,0,SCHEDULED,23:17:00,23:18:00,23:17:00,23:18:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.904722,17.808056,0.53,-0.89,0.53,0.53,1013,90,1.34,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,8,Fövenyes,1:005504457_0,,,84000,84060,84000,84060,0,0,SCHEDULED,23:20:00,23:21:00,23:20:00,23:21:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.893611,17.789444,0.55,-0.87,0.55,0.55,1013,90,1.34,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,9,Balatonakali-Dörgicse,1:005504465_0,,,84300,84360,84300,84360,0,0,SCHEDULED,23:25:00,23:26:00,23:25:00,23:26:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.88,17.747778,0.54,-2.65,0.54,0.54,1013,90,2.78,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,10,Zánka-Erzsébettábor,1:005504309_0,,,84540,84600,84540,84600,0,0,SCHEDULED,23:29:00,23:30:00,23:29:00,23:30:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.8775,17.709167,0.46,-2.8,0.46,0.46,1013,90,2.84,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,11,Zánka-Köveskál,1:005504473_0,,,84780,84840,84780,84840,0,0,SCHEDULED,23:33:00,23:34:00,23:33:00,23:34:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.872778,17.687778,0.53,-2.7,0.53,0.53,1013,90,2.82,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,12,Balatonszepezd,1:005504481_0,,,85020,85080,85020,85080,0,0,SCHEDULED,23:37:00,23:38:00,23:37:00,23:38:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.851111,17.663056,0.53,-2.83,0.53,0.53,1013,90,2.96,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,13,Szepezdfürdő,1:005504499_0,,,85200,85200,85200,85200,0,0,SCHEDULED,23:40:00,23:40:00,23:40:00,23:40:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.839722,17.649444,0.5,-2.85,0.5,0.5,1013,94,2.94,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,14,Révfülöp,1:005504507_0,,,85320,85380,85320,85380,0,0,SCHEDULED,23:42:00,23:43:00,23:42:00,23:43:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.829167,17.632222,0.51,-2.84,0.51,0.51,1013,94,2.94,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,15,Balatonrendes,1:005504515_0,,,85680,85740,85680,85740,0,0,SCHEDULED,23:48:00,23:49:00,23:48:00,23:49:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.824722,17.582778,0.51,-2.83,0.51,0.51,1013,93,2.93,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,16,Ábrahámhegy,1:005504523_0,,,85860,85920,85860,85920,0,0,SCHEDULED,23:51:00,23:52:00,23:51:00,23:52:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.815,17.572222,0.48,-2.86,0.48,0.48,1013,93,2.93,0.0
1:28897848,19798 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Tapolca,,1:2007,2026-02-01,17,Badacsonyörs,1:005504531_0,,,86160,86160,86160,86160,0,0,SCHEDULED,23:56:00,23:56:00,23:56:00,23:56:00,2026-02-01 17:17:27.716553,mav_graphql_api,1.0,46.805556,17.531667,0.69,-2.53,0.69,0.69,1013,93,2.84,0.0
